"No","Type","Mentions","Date","Link","Media","Sentiment","Author","Followers","Comments","Likes","Shares","Retweeted","Replied","Favourited"
"2514","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:21:10","https://twitter.com/web/statuses/1630890921876393985","Twitter","Positive","@cennavi (Cennavi)","60","0","0","0","0","0","0"
"2515","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:20:33","https://twitter.com/web/statuses/1630890765307219968","Twitter","Positive","@RiskiErwanto (civilian)","20","0","0","0","0","0","0"
"2516","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:20:09","https://twitter.com/web/statuses/1630890665902239746","Twitter","Positive","@IntangibleAcc (Name cannot be blank)","4","0","0","0","0","0","0"
"2517","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:19:37","https://twitter.com/web/statuses/1630890528534585345","Twitter","Positive","@beendisappear (I feel ur loneliness, so I)","26","0","0","0","0","0","0"
"2518","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:19:17","https://twitter.com/web/statuses/1630890445655150594","Twitter","Positive","@Pongjinhee (sukses)","59","0","0","0","0","0","0"
"2519","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:19:12","https://twitter.com/web/statuses/1630890426596208640","Twitter","Positive","@R_halawi (Halawibu)","352","0","0","0","0","0","0"
"2520","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:19:08","https://twitter.com/web/statuses/1630890409952964609","Twitter","Positive","@Okahida (Okahida)","143","0","0","0","0","0","0"
"2521","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:18:34","https://twitter.com/web/statuses/1630890266885505024","Twitter","Positive","@Banumustafa24 (Banu Mustafa)","348","0","0","0","0","0","0"
"2522","rt","RT @kochengfs: Mengnya: ""cih lbih baik aq childfree sja klo tau bgini"" Ã°ÂŸÂÂˆÃ¢Â€ÂÃ¢Â¬Â› https://t.co/My6NVlkqX4 [RE kochengfs]","2023-03-01 18:18:24","https://twitter.com/web/statuses/1630890225391255553","Twitter","Negative","@aeriest__ (Ã°ÂÂ”Â¸Ã°ÂÂ•Â–Ã°ÂÂ•Â£Ã°ÂÂ•ÂšÃ°ÂÂ•Â–Ã°ÂÂ•¤Ã°ÂÂ•Â¥)","855","0","0","0","0","0","0"
"2523","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:17:34","https://twitter.com/web/statuses/1630890013423730689","Twitter","Positive","@Nansiel__ (Nansiel__)","471","0","0","0","0","0","0"
"2524","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:17:24","https://twitter.com/web/statuses/1630889971883339776","Twitter","Positive","@ninisay (AnnisaAyu)","386","0","0","0","0","0","0"
"2525","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:17:13","https://twitter.com/web/statuses/1630889924907118597","Twitter","Positive","@kopisusuaren (Ã°ÂŸÂ¦Â‹Ayu EkaÃ°ÂŸÂ¦Â‹)","346","0","0","0","0","0","0"
"2526","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:17:10","https://twitter.com/web/statuses/1630889915373469696","Twitter","Positive","@ndapandaa (pan)","381","0","0","0","0","0","0"
"2527","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:16:51","https://twitter.com/web/statuses/1630889835841081345","Twitter","Positive","@aapayaapahayo (fir)","519","0","0","0","0","0","0"
"2528","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:16:45","https://twitter.com/web/statuses/1630889809479888896","Twitter","Positive","@isawitbeforeb (samireagile)","65","0","0","0","0","0","0"
"2529","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:16:29","https://twitter.com/web/statuses/1630889742589124610","Twitter","Positive","@dth_detha (Detha)","232","0","0","0","0","0","0"
"2530","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:15:15","https://twitter.com/web/statuses/1630889429136195584","Twitter","Positive","@dianmas12 (dmn12)","558","0","0","0","0","0","0"
"2531","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:14:36","https://twitter.com/web/statuses/1630889266502066177","Twitter","Positive","@sobatbca (sahabat mu)","502","0","0","0","0","0","0"
"2532","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:14:22","https://twitter.com/web/statuses/1630889209912528897","Twitter","Positive","@belfingablan (Bellafina Gabriela)","501","0","0","0","0","0","0"
"2533","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:13:08","https://twitter.com/web/statuses/1630888897613025281","Twitter","Positive","@prodbysugaofbts (Ã°ÂÂ•Â¤Ã°ÂÂ•Â–Ã°ÂÂ•Â¨Ã°ÂÂ•Â’ Ã°ÂÂ•Â«Ã°ÂÂ•Â Ã°ÂÂ•Â Ã°ÂÂ•Âž Ã°ÂÂŸÂšÃ°ÂÂŸÂ˜ Ã°ÂÂ•Â£Ã°ÂÂ•Â•Â“Ã°ÂÂ•Â¦/ Ã°ÂÂ•Â™Ã°ÂÂ•Â’Ã°ÂÂ•Â£Ã°ÂÂ•Âš)","238","0","0","0","0","0","0"
"2534","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:12:33","https://twitter.com/web/statuses/1630888752322322435","Twitter","Positive","@convreseu (Ã¢ÂˆÂž)","452","0","0","0","0","0","0"
"2535","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:12:29","https://twitter.com/web/statuses/1630888736958582784","Twitter","Positive","@yenireksotinoy (Yenita Ds)","40","0","0","0","0","0","0"
"2536","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:11:36","https://twitter.com/web/statuses/1630888511175012353","Twitter","Positive","@yfhibatullah (Panggil Aja Ucup)","247","0","0","0","0","0","0"
"2537","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:11:12","https://twitter.com/web/statuses/1630888410159403008","Twitter","Positive","@achimRCM (Liebling)","108","0","0","0","0","0","0"
"2538","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:10:24","https://twitter.com/web/statuses/1630888208719400960","Twitter","Positive","@notyourparamour (iwren)","2175","0","0","0","0","0","0"
"2539","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:10:20","https://twitter.com/web/statuses/1630888192063995907","Twitter","Positive","@Reinaldygerwin1 (Reinaldygerwin)","92","0","0","0","0","0","0"
"2540","rt","RT @kochengfs: Mengnya: ""cih lbih baik aq childfree sja klo tau bgini"" Ã°ÂŸÂÂˆÃ¢Â€ÂÃ¢Â¬Â› https://t.co/My6NVlkqX4 [RE kochengfs]","2023-03-01 18:10:16","https://twitter.com/web/statuses/1630888175458738177","Twitter","Negative","@jengkooolll (Ã°ÂÂ‘ÂŠÃ°ÂÂ‘Â–Ã°ÂÂ‘Â›Ã°ÂÂ‘ÂŽ)","671","0","0","0","0","0","0"
"2541","reply","@aldysuhanda_ Kalo kata gitasav childfree tipsnya","2023-03-01 18:08:36","https://twitter.com/web/statuses/1630887756267405312","Twitter","Negative","@rianiand9 (Pipuuuu)","4","0","0","0","0","0","0"
"2542","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:07:59","https://twitter.com/web/statuses/1630887604077105157","Twitter","Positive","@RichClarys (Cloey)","22","0","0","0","0","0","0"
"2543","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:07:12","https://twitter.com/web/statuses/1630887406739288064","Twitter","Positive","@nahrara (rara Ã¢ÂÂ„)","311","0","0","0","0","0","0"
"2544","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:06:07","https://twitter.com/web/statuses/1630887131899138048","Twitter","Positive","@ArchyStroux (Ã°ÂÂ˜Â¼Ã°ÂÂ™Â§Ã°ÂÂ™Â˜Ã°ÂÂ™ÂÃ°ÂÂ™Â® Ã°ÂÂ™ÂŽÃ°ÂÂ™Â©Ã°ÂÂ™Â§Ã°™Â¤Ã°ÂÂ™ÂªÃ°ÂÂ™Â­)","760","0","0","0","0","0","0"
"2545","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:05:42","https://twitter.com/web/statuses/1630887029558095877","Twitter","Positive","@nrlmlda_ (Nurul Maulida)","42","0","0","0","0","0","0"
"2546","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:04:57","https://twitter.com/web/statuses/1630886840579526656","Twitter","Positive","@kekeykeziaaa (Keyyyy)","609","0","0","0","0","0","0"
"2547","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:02:33","https://twitter.com/web/statuses/1630886236222279680","Twitter","Positive","@ramirabcd_ (RA!)","329","0","0","0","0","0","0"
"2548","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:01:44","https://twitter.com/web/statuses/1630886031141793792","Twitter","Positive","@ayckermannn (AyÃ°ÂŸÂŒÂ»)","199","0","0","0","0","0","0"
"2549","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 18:00:51","https://twitter.com/web/statuses/1630885805425131522","Twitter","Positive","@aishinotenshi (Ã£Â‚Â¨Ã£ÂƒÂ¬Ã£ÂƒÂ³)","202","0","0","0","0","0","0"
"2550","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 17:59:47","https://twitter.com/web/statuses/1630885538894065664","Twitter","Positive","@whoisiapa (whothehackiszania)","65","0","0","0","0","0","0"
"2551","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 17:57:40","https://twitter.com/web/statuses/1630885007417040897","Twitter","Positive","@rahmimimi (MimiÃ¢ÂœÂ¨)","3815","0","0","0","0","0","0"
"2552","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 17:56:47","https://twitter.com/web/statuses/1630884781809635330","Twitter","Positive","@clarityaprl (brielle Ã°ÂŸÂŒÂŸÃ°ÂŸÂŒÂ»)","17","0","0","0","0","0","0"
"2553","reply","@convomf Kayanya dia mau childfree","2023-03-01 17:55:35","https://twitter.com/web/statuses/1630884482197884928","Twitter","Negative","@yayaduluan (Yaya)","277","0","0","0","0","0","0"
"2554","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 17:52:38","https://twitter.com/web/statuses/1630883739051102209","Twitter","Positive","@alenatobing_ (heylao)","262","0","0","0","0","0","0"
"2555","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 17:52:15","https://twitter.com/web/statuses/1630883645031612416","Twitter","Positive","@pratiwi596 (Praaaaa)","171","0","0","0","0","0","0"
"2556","rt","RT @KhodamNaruto: Seharusnya bapak ini childfree https://t.co/0cixRLJqI4 [RE KhodamNaruto]","2023-03-01 17:50:51","https://twitter.com/web/statuses/1630883290231226371","Twitter","Negative","@DeviAnggrainiL (kata)","1366","0","0","0","0","0","0"
"2557","rt","RT @Concrete_buster @Hujandisenja Gua rasa yg milih childfree lbh mpertimbangan byk hal drpd ibu2 yg pny anak, hny krn mmg ga pny pilihan lain selain krn mmg seharusnya scr sosial yaa habis nikah harus pny anak, Ã°ÂŸÂ˜Â‚
.
Makanya kemarin keliatan banget,","2023-03-01 17:46:55","https://twitter.com/web/statuses/1630882299649855488","Twitter","Positive","@dhee_dood (Monochrome)","682","0","0","0","0","0","0"
"2558","reply","@Concrete_buster @Hujandisenja Gua rasa yg milih childfree lbh mpertimbangan byk hal drpd ibu2 yg pny anak, hny krn mmg ga pny pilihan lain selain krn mmg seharusnya scr sosial yaa habis nikah harus pny anak, Ã°ÂŸÂ˜Â‚
.
Makanya kemarin keliatan banget, la","2023-03-01 17:46:51","https://twitter.com/web/statuses/1630882282931359745","Twitter","Positive","@dhee_dood (Monochrome)","682","0","0","0","1","0","0"
"2559","reply","@kurawa Pentingnya kalo nikah ga asal ngentot + punya anak. Tapi parenting nya juga perlu belajar. Gausah jadi org tua kalo gamau belajar parenting dan nyerahin semua ke baby sitter/ sekolah. childfree aja.","2023-03-01 17:45:44","https://twitter.com/web/statuses/1630882004639293445","Twitter","Positive","@sipalingingusan (kucingkuning)","3","0","0","0","0","0","0"
"2560","rt","RT @BincangSyariah ChildFree dlm hukum islam....

tapi,......

hukum islam tak mengenal childfree

islam hanya mengenal taat dan patuh dengan ketentuan ALLAH termasuk dlm hal memiliki anak dlm sebuah pernikahan. [RE ridamarydatary2]","2023-03-01 17:44:54","https://twitter.com/web/statuses/1630881794084962308","Twitter","Positive","@MireinaRiviere (Ã¢Â²Â˜Ã†Â—Ã‰ÂŒÃ‰Â†Ã†Â—Ã¢Â‚Â¦Ã¢Â‚Â³ Ã‚Â®Ã¢ÂƒÂ¤)","456","0","0","0","0","0","0"
"2561","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 17:42:38","https://twitter.com/web/statuses/1630881224024813568","Twitter","Positive","@ugenks (ugenk)","358","0","0","0","0","0","0"
"2562","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 17:37:54","https://twitter.com/web/statuses/1630880031642910720","Twitter","Positive","@cafemacchiato__ (Ã°ÂŸÂ¦Â)","605","0","0","0","0","0","0"
"2563","reply","@Leonita_Lestari Harusnya aku childfree Ã°ÂŸÂ¤Â£","2023-03-01 17:37:28","https://twitter.com/web/statuses/1630879923358539778","Twitter","Negative","@AdhiStanza (Wegah sadar)","621","0","0","0","1","0","1"
"2564","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 17:34:25","https://twitter.com/web/statuses/1630879155960299520","Twitter","Positive","@_EYuka (Keiby)","2","0","0","0","0","0","0"
"2565","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 17:33:54","https://twitter.com/web/statuses/1630879023856513024","Twitter","Positive","@dwrzxx (imyourss)","599","0","0","0","0","0","0"
"2566","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 17:32:42","https://twitter.com/web/statuses/1630878725138161664","Twitter","Positive","@apeuli (oh, hai.)","76","0","0","0","0","0","0"
"2567","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 17:30:53","https://twitter.com/web/statuses/1630878267019513857","Twitter","Positive","@tsukiinari (t--a)","659","0","0","0","0","0","0"
"2568","reply","@pareast_ @SiaranBolaLive Kalo gw childfree karena minim punya anak
Gw vegan karna gw ga boleh makan daging Sama dokter","2023-03-01 17:30:00","https://twitter.com/web/statuses/1630878041571483649","Twitter","Positive","@clay27420114 (feng)","2","0","0","0","0","0","0"
"2569","mention","Selain Filsuf Ulung, dan pakar bahasa, juga penyair, ternyata Abu Ala' Al-Ma'arri juga Gak Mau makan daging dan gak mau nikah dan punya anak. 

Entah kenapa di benak saya beliau itu potret SJW zaman Abbasiyah, Filsuf, jago puisi kaya anak indie, Aktivis V","2023-03-01 17:28:54","https://twitter.com/web/statuses/1630877768044130304","Twitter","Positive","@LM_Alfatih (Bas Tholib)","284","0","0","0","0","0","0"
"2570","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 17:25:56","https://twitter.com/web/statuses/1630877020942135296","Twitter","Positive","@auliatzk (Aulia Tazkia)","64","0","0","0","0","0","0"
"2571","reply","@kemalpalevi Childfree, kalian ga di ajak","2023-03-01 17:25:31","https://twitter.com/web/statuses/1630876913848963072","Twitter","Positive","@ketoprakTelorrr (Ajah ada ada)","0","0","0","0","0","0","0"
"2572","reply","@BincangSyariah ChildFree dlm hukum islam....

tapi,......

hukum islam tak mengenal childfree

islam hanya mengenal taat dan patuh dengan ketentuan ALLAH termasuk dlm hal memiliki anak dlm sebuah pernikahan.","2023-03-01 17:08:36","https://twitter.com/web/statuses/1630872659029557253","Twitter","Positive","@ridamarydatary2 (BintangKejoraÃ°ÂŸÂŒÂŸÃ¢Â­ÂÃ¯Â¸ÂÃ°ÂŸÂŒÂ )","158","0","0","0","2","0","1"
"2573","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 17:07:25","https://twitter.com/web/statuses/1630872361041039363","Twitter","Positive","@_tyasso (Ã˜Âª)","357","0","0","0","0","0","0"
"2574","reply","@BincangSyariah Beda kali antara tidak dianugrahi anak sama memilih untuk ChildFree. 

Sembrono ngebolehin Childfree dengan argumen Bahwa Ummul Mu'minin ga punya anak, Aisyah RA emang ga punya anak, tapi ga berarti beliau ga mau punya anak, buktinya belia","2023-03-01 16:59:59","https://twitter.com/web/statuses/1630870490331099136","Twitter","Positive","@LM_Alfatih (Bas Tholib)","284","0","0","0","1","0","15"
"2575","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 16:58:51","https://twitter.com/web/statuses/1630870205168766977","Twitter","Positive","@MrngnStmpl (Si Paling Bola Ubi)","157","0","0","0","0","0","0"
"2576","reply","@kurawa dia puyeng punya anak bangke kaya gitu
gw rasa yang dia pikirin ""tau gitu gw Childfree aja deh!""","2023-03-01 16:57:25","https://twitter.com/web/statuses/1630869842151743488","Twitter","Positive","@freakysyndrome (Astronomaly)","376","0","0","0","0","0","0"
"2577","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-01 16:56:46","https://twitter.com/web/statuses/1630869678280298496","Twitter","Positive","@sleepingpwetty (aurora)","525","0","0","0","0","0","0"
"2578","rt","RT @kochengfs: Mengnya: ""cih lbih baik aq childfree sja klo tau bgini"" Ã°ÂŸÂÂˆÃ¢Â€ÂÃ¢Â¬Â› https://t.co/My6NVlkqX4 [RE kochengfs]","2023-03-01 16:53:35","https://twitter.com/web/statuses/1630868878330044416","Twitter","Negative","@n0ttodaYz (Gallen)","91","0","0","0","0","0","0"
"2579","mention","Elektronik siap nikah dan siap hamil.
Buat yang Childfree, kalian kumpul kebo aja.","2023-03-01 16:52:43","https://twitter.com/web/statuses/1630868662675709952","Twitter","Positive","@13th_palace (5Periode)","132","0","0","0","0","0","0"
"2580","rt","RT @kochengfs: Mengnya: ""cih lbih baik aq childfree sja klo tau bgini"" Ã°ÂŸÂÂˆÃ¢Â€ÂÃ¢Â¬Â› https://t.co/My6NVlkqX4 [RE kochengfs]","2023-03-01 16:52:09","https://twitter.com/web/statuses/1630868516550381568","Twitter","Negative","@ccanadaroads (ÃŽÂ±Ã°ÂŸÂÂ¸)","1652","0","0","0","0","0","0"
